CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup4,ProdGrp1,OpJourneys on selDates,OpMiles on selDates,
2017,2017/P09,2017/W34,Inter7City,Commuter,"22,628","609,315",
2017,2017/P09,2017/W34,Scenic,Commuter,"7,931","148,598",
2017,2017/P09,2017/W34,West Suburban,Commuter,"285,205","3,042,809",
2017,2017/P09,2017/W34,East Suburban,Off-Peak,"123,709","2,588,985",
2017,2017/P09,2017/W34,eXpress,Off-Peak,"101,525","3,870,464",
2017,2017/P09,2017/W34,Inter7City,Off-Peak,"103,599","6,260,795",
2017,2017/P09,2017/W34,Scenic,Off-Peak,"48,468","1,810,265",
2017,2017/P09,2017/W34,West Suburban,Off-Peak,"576,763","6,546,478",
2017,2017/P09,2017/W34,East Suburban,Peak,"78,024","1,453,556",
2017,2017/P09,2017/W34,eXpress,Peak,"39,790","1,407,113",
2017,2017/P09,2017/W34,Inter7City,Peak,"65,936","3,520,414",
2017,2017/P09,2017/W34,Scenic,Peak,"28,156","956,645",
2017,2017/P09,2017/W34,West Suburban,Peak,"297,936","3,793,092",
2017,2017/P09,2017/W35,East Suburban,Commuter,"53,365","891,162",
2017,2017/P09,2017/W35,eXpress,Commuter,"31,023","924,187",
2017,2017/P09,2017/W35,Inter7City,Commuter,"21,389","578,058",
2017,2017/P09,2017/W35,Scenic,Commuter,"8,053","154,344",
2017,2017/P09,2017/W35,West Suburban,Commuter,"264,394","2,842,644",
2017,2017/P09,2017/W35,East Suburban,Off-Peak,"89,629","1,726,379",
2017,2017/P09,2017/W35,eXpress,Off-Peak,"69,832","2,599,329",
2017,2017/P09,2017/W35,Inter7City,Off-Peak,"92,056","5,851,356",
2017,2017/P09,2017/W35,Scenic,Off-Peak,"40,281","1,618,679",
2017,2017/P09,2017/W35,West Suburban,Off-Peak,"561,957","6,318,475",
2017,2017/P09,2017/W35,East Suburban,Peak,"75,088","1,353,652",
2017,2017/P09,2017/W35,eXpress,Peak,"37,625","1,301,943",
2017,2017/P09,2017/W35,Inter7City,Peak,"68,717","3,668,520",
2017,2017/P09,2017/W35,Scenic,Peak,"27,210","936,079",
2017,2017/P09,2017/W35,West Suburban,Peak,"319,441","3,994,971",
2017,2017/P09,2017/W36,East Suburban,Commuter,"61,937","1,042,222",
2017,2017/P09,2017/W36,eXpress,Commuter,"33,644","975,073",
2017,2017/P09,2017/W36,Inter7City,Commuter,"24,626","662,411",
2017,2017/P09,2017/W36,Scenic,Commuter,"9,234","171,706",
2017,2017/P09,2017/W36,West Suburban,Commuter,"307,607","3,320,789",
2017,2017/P09,2017/W36,East Suburban,Off-Peak,"75,949","1,449,290",
2017,2017/P09,2017/W36,eXpress,Off-Peak,"62,213","2,302,715",
2017,2017/P09,2017/W36,Inter7City,Off-Peak,"91,493","5,999,334",
2017,2017/P09,2017/W36,Scenic,Off-Peak,"35,771","1,522,565",
2017,2017/P09,2017/W36,West Suburban,Off-Peak,"536,834","5,800,626",
2017,2017/P09,2017/W36,East Suburban,Peak,"77,513","1,407,649",
2017,2017/P09,2017/W36,eXpress,Peak,"38,449","1,344,026",
2017,2017/P09,2017/W36,Inter7City,Peak,"68,794","3,695,636",
2017,2017/P09,2017/W36,Scenic,Peak,"27,080","939,434",
2017,2017/P09,2017/W36,West Suburban,Peak,"323,888","4,006,079",
2017,2017/P09,2017/W37,East Suburban,Commuter,"62,412","1,052,328",
2017,2017/P09,2017/W37,eXpress,Commuter,"32,404","909,166",
2017,2017/P09,2017/W37,Inter7City,Commuter,"25,839","696,045",
2017,2017/P09,2017/W37,Scenic,Commuter,"9,171","173,712",
2017,2017/P09,2017/W37,West Suburban,Commuter,"316,444","3,443,481",
2017,2017/P09,2017/W37,East Suburban,Off-Peak,"74,219","1,427,538",
2017,2017/P09,2017/W37,eXpress,Off-Peak,"63,472","2,357,796",
2017,2017/P09,2017/W37,Inter7City,Off-Peak,"92,287","6,015,494",
2017,2017/P09,2017/W37,Scenic,Off-Peak,"37,956","1,603,713",
2017,2017/P09,2017/W37,West Suburban,Off-Peak,"542,496","5,760,299",
2017,2017/P09,2017/W37,East Suburban,Peak,"78,416","1,435,124",
2017,2017/P09,2017/W37,eXpress,Peak,"39,371","1,371,533",
2017,2017/P09,2017/W37,Inter7City,Peak,"67,256","3,561,872",
2017,2017/P09,2017/W37,Scenic,Peak,"26,817","925,498",
2017,2017/P09,2017/W37,West Suburban,Peak,"329,516","4,092,321",
2017,2017/P10,2017/W38,East Suburban,Commuter,"67,550","1,132,413",
2017,2017/P10,2017/W38,eXpress,Commuter,"34,473","960,850",
2017,2017/P10,2017/W38,Inter7City,Commuter,"27,154","738,943",
2017,2017/P10,2017/W38,Scenic,Commuter,"9,774","182,911",
2017,2017/P10,2017/W38,West Suburban,Commuter,"330,217","3,661,599",
2017,2017/P10,2017/W38,East Suburban,Off-Peak,"72,776","1,414,395",
2017,2017/P10,2017/W38,eXpress,Off-Peak,"67,378","2,529,795",
2017,2017/P10,2017/W38,Inter7City,Off-Peak,"95,630","6,287,649",
2017,2017/P10,2017/W38,Scenic,Off-Peak,"37,073","1,488,712",
2017,2017/P10,2017/W38,West Suburban,Off-Peak,"531,670","5,752,639",
2017,2017/P10,2017/W38,East Suburban,Peak,"76,562","1,404,100",
2017,2017/P10,2017/W38,eXpress,Peak,"40,038","1,389,287",
2017,2017/P10,2017/W38,Inter7City,Peak,"68,237","3,604,156",
2017,2017/P10,2017/W38,Scenic,Peak,"26,869","892,157",
2017,2017/P10,2017/W38,West Suburban,Peak,"325,264","4,081,056",
2017,2017/P10,2017/W39,East Suburban,Commuter,"68,818","1,165,399",
2017,2017/P10,2017/W39,eXpress,Commuter,"34,702","951,398",
2017,2017/P10,2017/W39,Inter7City,Commuter,"27,406","737,851",
2017,2017/P10,2017/W39,Scenic,Commuter,"10,233","192,602",
2017,2017/P10,2017/W39,West Suburban,Commuter,"341,652","3,795,333",
2017,2017/P10,2017/W39,East Suburban,Off-Peak,"65,222","1,267,081",
2017,2017/P10,2017/W39,eXpress,Off-Peak,"67,291","2,530,147",
2017,2017/P10,2017/W39,Inter7City,Off-Peak,"92,254","6,091,888",
2017,2017/P10,2017/W39,Scenic,Off-Peak,"32,902","1,369,724",
2017,2017/P10,2017/W39,West Suburban,Off-Peak,"548,314","5,879,998",
2017,2017/P10,2017/W39,East Suburban,Peak,"76,559","1,412,927",
2017,2017/P10,2017/W39,eXpress,Peak,"40,407","1,399,715",
2017,2017/P10,2017/W39,Inter7City,Peak,"68,855","3,633,808",
2017,2017/P10,2017/W39,Scenic,Peak,"25,322","786,148",
2017,2017/P10,2017/W39,West Suburban,Peak,"323,119","4,085,069",
2017,2017/P10,2017/W40,East Suburban,Commuter,"68,865","1,163,247",
2017,2017/P10,2017/W40,eXpress,Commuter,"38,962","1,121,868",
2017,2017/P10,2017/W40,Inter7City,Commuter,"27,347","737,481",
2017,2017/P10,2017/W40,Scenic,Commuter,"10,413","194,216",
2017,2017/P10,2017/W40,West Suburban,Commuter,"360,204","3,993,898",
2017,2017/P10,2017/W40,East Suburban,Off-Peak,"69,641","1,373,133",
2017,2017/P10,2017/W40,eXpress,Off-Peak,"71,661","2,687,453",
2017,2017/P10,2017/W40,Inter7City,Off-Peak,"94,587","6,251,930",
2017,2017/P10,2017/W40,Scenic,Off-Peak,"33,618","1,396,632",
2017,2017/P10,2017/W40,West Suburban,Off-Peak,"576,288","5,996,170",
2017,2017/P10,2017/W40,East Suburban,Peak,"76,090","1,410,276",
2017,2017/P10,2017/W40,eXpress,Peak,"43,516","1,517,011",
2017,2017/P10,2017/W40,Inter7City,Peak,"68,067","3,618,735",
2017,2017/P10,2017/W40,Scenic,Peak,"24,972","779,846",
2017,2017/P10,2017/W40,West Suburban,Peak,"338,405","4,180,024",
2017,2017/P10,2017/W41,East Suburban,Commuter,"65,373","1,093,210",
2017,2017/P10,2017/W41,eXpress,Commuter,"34,537","964,351",
2017,2017/P10,2017/W41,Inter7City,Commuter,"24,934","660,554",
2017,2017/P10,2017/W41,Scenic,Commuter,"9,586","175,665",
2017,2017/P10,2017/W41,West Suburban,Commuter,"355,818","3,949,777",
2017,2017/P10,2017/W41,East Suburban,Off-Peak,"72,518","1,390,641",
2017,2017/P10,2017/W41,eXpress,Off-Peak,"65,843","2,422,490",
2017,2017/P10,2017/W41,Inter7City,Off-Peak,"92,894","6,135,624",
2017,2017/P10,2017/W41,Scenic,Off-Peak,"36,187","1,437,948",
2017,2017/P10,2017/W41,West Suburban,Off-Peak,"534,677","5,679,823",
2017,2017/P10,2017/W41,East Suburban,Peak,"72,548","1,310,285",
2017,2017/P10,2017/W41,eXpress,Peak,"38,658","1,341,268",
2017,2017/P10,2017/W41,Inter7City,Peak,"61,321","3,232,272",
2017,2017/P10,2017/W41,Scenic,Peak,"25,630","790,683",
2017,2017/P10,2017/W41,West Suburban,Peak,"324,109","4,009,818",
2017,2017/P11,2017/W42,East Suburban,Commuter,"63,855","1,087,398",
2017,2017/P11,2017/W42,eXpress,Commuter,"35,428","1,008,330",
2017,2017/P11,2017/W42,Inter7City,Commuter,"24,425","694,372",
2017,2017/P11,2017/W42,Scenic,Commuter,"9,353","177,454",
2017,2017/P11,2017/W42,West Suburban,Commuter,"331,787","3,694,070",
2017,2017/P11,2017/W42,East Suburban,Off-Peak,"79,054","1,539,457",
2017,2017/P11,2017/W42,eXpress,Off-Peak,"67,922","2,532,144",
2017,2017/P11,2017/W42,Inter7City,Off-Peak,"94,314","6,061,577",
2017,2017/P11,2017/W42,Scenic,Off-Peak,"37,489","1,447,037",
2017,2017/P11,2017/W42,West Suburban,Off-Peak,"567,270","6,145,471",
2017,2017/P11,2017/W42,East Suburban,Peak,"62,368","1,153,026",
2017,2017/P11,2017/W42,eXpress,Peak,"32,568","1,120,732",
2017,2017/P11,2017/W42,Inter7City,Peak,"57,451","3,082,977",
2017,2017/P11,2017/W42,Scenic,Peak,"22,143","726,720",
2017,2017/P11,2017/W42,West Suburban,Peak,"263,572","3,370,049",
2017,2017/P11,2017/W43,East Suburban,Commuter,"69,814","1,171,087",
2017,2017/P11,2017/W43,eXpress,Commuter,"37,103","1,034,408",
2017,2017/P11,2017/W43,Inter7City,Commuter,"25,902","715,529",
2017,2017/P11,2017/W43,Scenic,Commuter,"10,348","193,143",
2017,2017/P11,2017/W43,West Suburban,Commuter,"365,720","4,031,370",
2017,2017/P11,2017/W43,East Suburban,Off-Peak,"79,682","1,542,003",
2017,2017/P11,2017/W43,eXpress,Off-Peak,"71,447","2,675,833",
2017,2017/P11,2017/W43,Inter7City,Off-Peak,"98,200","6,307,207",
2017,2017/P11,2017/W43,Scenic,Off-Peak,"39,108","1,480,193",
2017,2017/P11,2017/W43,West Suburban,Off-Peak,"594,499","6,289,820",
2017,2017/P11,2017/W43,East Suburban,Peak,"78,310","1,420,584",
2017,2017/P11,2017/W43,eXpress,Peak,"41,865","1,460,714",
2017,2017/P11,2017/W43,Inter7City,Peak,"66,581","3,581,109",
2017,2017/P11,2017/W43,Scenic,Peak,"25,145","734,358",
2017,2017/P11,2017/W43,West Suburban,Peak,"332,917","4,144,124",
2017,2017/P11,2017/W44,East Suburban,Commuter,"73,820","1,242,554",
2017,2017/P11,2017/W44,eXpress,Commuter,"38,164","1,041,898",
2017,2017/P11,2017/W44,Inter7City,Commuter,"29,530","795,708",
2017,2017/P11,2017/W44,Scenic,Commuter,"10,604","195,860",
2017,2017/P11,2017/W44,West Suburban,Commuter,"378,443","4,189,335",
2017,2017/P11,2017/W44,East Suburban,Off-Peak,"69,800","1,341,293",
2017,2017/P11,2017/W44,eXpress,Off-Peak,"67,724","2,535,637",
2017,2017/P11,2017/W44,Inter7City,Off-Peak,"92,147","5,953,871",
2017,2017/P11,2017/W44,Scenic,Off-Peak,"35,065","1,306,248",
2017,2017/P11,2017/W44,West Suburban,Off-Peak,"574,536","6,086,667",
2017,2017/P11,2017/W44,East Suburban,Peak,"77,017","1,403,094",
2017,2017/P11,2017/W44,eXpress,Peak,"41,642","1,465,484",
2017,2017/P11,2017/W44,Inter7City,Peak,"67,170","3,527,618",
2017,2017/P11,2017/W44,Scenic,Peak,"24,748","704,995",
2017,2017/P11,2017/W44,West Suburban,Peak,"331,270","4,117,017",
2017,2017/P11,2017/W45,East Suburban,Commuter,"73,201","1,229,283",
2017,2017/P11,2017/W45,eXpress,Commuter,"39,109","1,095,921",
2017,2017/P11,2017/W45,Inter7City,Commuter,"29,553","804,169",
2017,2017/P11,2017/W45,Scenic,Commuter,"10,912","204,300",
2017,2017/P11,2017/W45,West Suburban,Commuter,"381,501","4,221,764",
2017,2017/P11,2017/W45,East Suburban,Off-Peak,"82,339","1,649,696",
2017,2017/P11,2017/W45,eXpress,Off-Peak,"76,327","2,854,020",
2017,2017/P11,2017/W45,Inter7City,Off-Peak,"94,976","5,959,196",
2017,2017/P11,2017/W45,Scenic,Off-Peak,"36,311","1,300,017",
2017,2017/P11,2017/W45,West Suburban,Off-Peak,"602,382","6,422,400",
2017,2017/P11,2017/W45,East Suburban,Peak,"76,101","1,384,386",
2017,2017/P11,2017/W45,eXpress,Peak,"41,080","1,446,120",
2017,2017/P11,2017/W45,Inter7City,Peak,"67,533","3,538,568",
2017,2017/P11,2017/W45,Scenic,Peak,"23,590","666,189",
2017,2017/P11,2017/W45,West Suburban,Peak,"323,353","3,952,047",
2017,2017/P12,2017/W46,East Suburban,Commuter,"73,094","1,229,687",
2017,2017/P12,2017/W46,eXpress,Commuter,"39,739","1,125,878",
2017,2017/P12,2017/W46,Inter7City,Commuter,"29,204","790,923",
2017,2017/P12,2017/W46,Scenic,Commuter,"10,910","206,214",
2017,2017/P12,2017/W46,West Suburban,Commuter,"381,433","4,220,817",
2017,2017/P12,2017/W46,East Suburban,Off-Peak,"83,224","1,666,767",
2017,2017/P12,2017/W46,eXpress,Off-Peak,"75,945","2,840,009",
2017,2017/P12,2017/W46,Inter7City,Off-Peak,"100,575","6,156,715",
2017,2017/P12,2017/W46,Scenic,Off-Peak,"36,041","1,293,421",
2017,2017/P12,2017/W46,West Suburban,Off-Peak,"591,644","6,414,478",
2017,2017/P12,2017/W46,East Suburban,Peak,"75,543","1,388,689",
2017,2017/P12,2017/W46,eXpress,Peak,"41,355","1,451,869",
2017,2017/P12,2017/W46,Inter7City,Peak,"67,340","3,530,501",
2017,2017/P12,2017/W46,Scenic,Peak,"24,512","678,410",
2017,2017/P12,2017/W46,West Suburban,Peak,"321,687","3,962,640",
2017,2017/P12,2017/W47,East Suburban,Commuter,"72,874","1,228,680",
2017,2017/P12,2017/W47,eXpress,Commuter,"38,618","1,076,726",
2017,2017/P12,2017/W47,Inter7City,Commuter,"29,330","791,696",
2017,2017/P12,2017/W47,Scenic,Commuter,"10,680","201,512",
2017,2017/P12,2017/W47,West Suburban,Commuter,"379,392","4,189,367",
2017,2017/P12,2017/W47,East Suburban,Off-Peak,"95,619","1,986,816",
2017,2017/P12,2017/W47,eXpress,Off-Peak,"83,975","3,135,913",
2017,2017/P12,2017/W47,Inter7City,Off-Peak,"100,684","6,151,161",
2017,2017/P12,2017/W47,Scenic,Off-Peak,"37,868","1,334,033",
2017,2017/P12,2017/W47,West Suburban,Off-Peak,"621,756","6,789,458",
2017,2017/P12,2017/W47,East Suburban,Peak,"76,752","1,422,683",
2017,2017/P12,2017/W47,eXpress,Peak,"41,961","1,473,765",
2017,2017/P12,2017/W47,Inter7City,Peak,"67,561","3,580,377",
2017,2017/P12,2017/W47,Scenic,Peak,"23,693","651,653",
2017,2017/P12,2017/W47,West Suburban,Peak,"323,919","3,999,719",
2017,2017/P12,2017/W48,East Suburban,Commuter,"72,788","1,222,118",
2017,2017/P12,2017/W48,eXpress,Commuter,"38,525","1,069,129",
2017,2017/P12,2017/W48,Inter7City,Commuter,"29,467","791,837",
2017,2017/P12,2017/W48,Scenic,Commuter,"11,016","205,442",
2017,2017/P12,2017/W48,West Suburban,Commuter,"375,567","4,124,263",
2017,2017/P12,2017/W48,East Suburban,Off-Peak,"98,576","2,008,331",
2017,2017/P12,2017/W48,eXpress,Off-Peak,"87,753","3,227,523",
2017,2017/P12,2017/W48,Inter7City,Off-Peak,"102,666","6,043,087",
2017,2017/P12,2017/W48,Scenic,Off-Peak,"41,079","1,399,773",
2017,2017/P12,2017/W48,West Suburban,Off-Peak,"665,763","7,383,707",
2017,2017/P12,2017/W48,East Suburban,Peak,"76,770","1,416,739",
2017,2017/P12,2017/W48,eXpress,Peak,"41,950","1,471,293",
2017,2017/P12,2017/W48,Inter7City,Peak,"67,405","3,481,334",
2017,2017/P12,2017/W48,Scenic,Peak,"23,848","651,383",
2017,2017/P12,2017/W48,West Suburban,Peak,"325,020","4,016,732",
2017,2017/P12,2017/W49,East Suburban,Commuter,"70,802","1,182,432",
2017,2017/P12,2017/W49,eXpress,Commuter,"37,291","1,043,108",
2017,2017/P12,2017/W49,Inter7City,Commuter,"28,160","767,089",
2017,2017/P12,2017/W49,Scenic,Commuter,"10,412","199,150",
2017,2017/P12,2017/W49,West Suburban,Commuter,"365,540","3,988,698",
2017,2017/P12,2017/W49,East Suburban,Off-Peak,"101,530","2,091,122",
2017,2017/P12,2017/W49,eXpress,Off-Peak,"89,987","3,287,687",
2017,2017/P12,2017/W49,Inter7City,Off-Peak,"99,481","5,781,667",
2017,2017/P12,2017/W49,Scenic,Off-Peak,"40,502","1,325,506",
2017,2017/P12,2017/W49,West Suburban,Off-Peak,"668,431","7,515,365",
2017,2017/P12,2017/W49,East Suburban,Peak,"78,009","1,440,728",
2017,2017/P12,2017/W49,eXpress,Peak,"41,209","1,426,414",
2017,2017/P12,2017/W49,Inter7City,Peak,"63,678","3,281,354",
2017,2017/P12,2017/W49,Scenic,Peak,"23,398","633,117",
2017,2017/P12,2017/W49,West Suburban,Peak,"327,651","4,047,670",
2017,2017/P13,2017/W50,East Suburban,Commuter,"65,682","1,094,104",
2017,2017/P13,2017/W50,eXpress,Commuter,"33,518","918,017",
2017,2017/P13,2017/W50,Inter7City,Commuter,"26,567","704,123",
2017,2017/P13,2017/W50,Scenic,Commuter,"10,397","193,896",
2017,2017/P13,2017/W50,West Suburban,Commuter,"345,066","3,733,755",
2017,2017/P13,2017/W50,East Suburban,Off-Peak,"104,531","2,156,605",
2017,2017/P13,2017/W50,eXpress,Off-Peak,"92,837","3,373,986",
2017,2017/P13,2017/W50,Inter7City,Off-Peak,"102,088","5,751,611",
2017,2017/P13,2017/W50,Scenic,Off-Peak,"41,199","1,343,320",
2017,2017/P13,2017/W50,West Suburban,Off-Peak,"661,612","7,512,871",
2017,2017/P13,2017/W50,East Suburban,Peak,"79,500","1,466,461",
2017,2017/P13,2017/W50,eXpress,Peak,"41,050","1,396,031",
2017,2017/P13,2017/W50,Inter7City,Peak,"69,885","3,486,115",
2017,2017/P13,2017/W50,Scenic,Peak,"25,853","702,021",
2017,2017/P13,2017/W50,West Suburban,Peak,"329,263","4,042,625",
2017,2017/P13,2017/W51,East Suburban,Commuter,"47,933","791,941",
2017,2017/P13,2017/W51,eXpress,Commuter,"24,951","671,455",
2017,2017/P13,2017/W51,Inter7City,Commuter,"18,913","491,708",
2017,2017/P13,2017/W51,Scenic,Commuter,"7,521","135,639",
2017,2017/P13,2017/W51,West Suburban,Commuter,"249,650","2,652,025",
2017,2017/P13,2017/W51,East Suburban,Off-Peak,"113,196","2,337,076",
2017,2017/P13,2017/W51,eXpress,Off-Peak,"91,032","3,250,624",
2017,2017/P13,2017/W51,Inter7City,Off-Peak,"99,626","5,600,816",
2017,2017/P13,2017/W51,Scenic,Off-Peak,"44,501","1,447,307",
2017,2017/P13,2017/W51,West Suburban,Off-Peak,"748,008","8,211,770",
2017,2017/P13,2017/W51,East Suburban,Peak,"74,750","1,371,115",
2017,2017/P13,2017/W51,eXpress,Peak,"34,387","1,117,532",
2017,2017/P13,2017/W51,Inter7City,Peak,"64,211","3,007,164",
2017,2017/P13,2017/W51,Scenic,Peak,"25,126","698,166",
2017,2017/P13,2017/W51,West Suburban,Peak,"320,801","3,908,398",
2017,2017/P13,2017/W52,East Suburban,Commuter,"15,601","259,950",
2017,2017/P13,2017/W52,eXpress,Commuter,"8,228","215,710",
2017,2017/P13,2017/W52,Inter7City,Commuter,"5,470","144,323",
2017,2017/P13,2017/W52,Scenic,Commuter,"2,547","45,282",
2017,2017/P13,2017/W52,West Suburban,Commuter,"85,662","892,226",
2017,2017/P13,2017/W52,East Suburban,Off-Peak,"90,508","1,794,820",
2017,2017/P13,2017/W52,eXpress,Off-Peak,"68,112","2,416,733",
2017,2017/P13,2017/W52,Inter7City,Off-Peak,"85,218","4,724,721",
2017,2017/P13,2017/W52,Scenic,Off-Peak,"38,357","1,258,474",
2017,2017/P13,2017/W52,West Suburban,Off-Peak,"559,645","6,363,176",
2017,2017/P13,2017/W52,East Suburban,Peak,"37,738","706,724",
2017,2017/P13,2017/W52,eXpress,Peak,"15,399","462,447",
2017,2017/P13,2017/W52,Inter7City,Peak,"37,675","1,912,287",
2017,2017/P13,2017/W52,Scenic,Peak,"15,609","516,195",
2017,2017/P13,2017/W52,West Suburban,Peak,"166,103","2,261,526",
2018,2018/P01,2018/W01,East Suburban,Commuter,"36,712","609,054",
2018,2018/P01,2018/W01,eXpress,Commuter,"18,913","508,678",
2018,2018/P01,2018/W01,Inter7City,Commuter,"13,325","352,815",
2018,2018/P01,2018/W01,Scenic,Commuter,"5,468","96,429",
2018,2018/P01,2018/W01,West Suburban,Commuter,"190,134","2,026,060",
2018,2018/P01,2018/W01,East Suburban,Off-Peak,"59,401","1,140,771",
2018,2018/P01,2018/W01,eXpress,Off-Peak,"42,190","1,467,744",
2018,2018/P01,2018/W01,Inter7City,Off-Peak,"64,539","3,861,147",
2018,2018/P01,2018/W01,Scenic,Off-Peak,"27,191","989,895",
2018,2018/P01,2018/W01,West Suburban,Off-Peak,"392,653","4,197,429",
2018,2018/P01,2018/W01,East Suburban,Peak,"36,249","665,151",
2018,2018/P01,2018/W01,eXpress,Peak,"15,078","482,069",
2018,2018/P01,2018/W01,Inter7City,Peak,"31,427","1,610,629",
2018,2018/P01,2018/W01,Scenic,Peak,"12,968","414,148",
2018,2018/P01,2018/W01,West Suburban,Peak,"158,687","1,939,381",
2018,2018/P01,2018/W02,East Suburban,Commuter,"68,431","1,157,701",
2018,2018/P01,2018/W02,eXpress,Commuter,"36,463","1,005,769",
2018,2018/P01,2018/W02,Inter7City,Commuter,"27,429","737,261",
2018,2018/P01,2018/W02,Scenic,Commuter,"10,534","195,634",
2018,2018/P01,2018/W02,West Suburban,Commuter,"342,968","3,736,950",
2018,2018/P01,2018/W02,East Suburban,Off-Peak,"56,023","1,052,600",
2018,2018/P01,2018/W02,eXpress,Off-Peak,"45,995","1,656,426",
2018,2018/P01,2018/W02,Inter7City,Off-Peak,"70,796","4,759,187",
2018,2018/P01,2018/W02,Scenic,Off-Peak,"27,700","1,000,871",
2018,2018/P01,2018/W02,West Suburban,Off-Peak,"476,020","4,783,364",
2018,2018/P01,2018/W02,East Suburban,Peak,"63,283","1,141,583",
2018,2018/P01,2018/W02,eXpress,Peak,"32,581","1,125,286",
2018,2018/P01,2018/W02,Inter7City,Peak,"51,777","2,619,420",
2018,2018/P01,2018/W02,Scenic,Peak,"21,009","558,681",
2018,2018/P01,2018/W02,West Suburban,Peak,"282,833","3,358,363",
2018,2018/P01,2018/W03,East Suburban,Commuter,"69,586","1,166,134",
2018,2018/P01,2018/W03,eXpress,Commuter,"36,188","1,018,713",
2018,2018/P01,2018/W03,Inter7City,Commuter,"28,565","760,066",
2018,2018/P01,2018/W03,Scenic,Commuter,"10,735","200,204",
2018,2018/P01,2018/W03,West Suburban,Commuter,"355,993","3,889,286",
2018,2018/P01,2018/W03,East Suburban,Off-Peak,"56,486","1,072,918",
2018,2018/P01,2018/W03,eXpress,Off-Peak,"51,787","1,938,219",
2018,2018/P01,2018/W03,Inter7City,Off-Peak,"78,787","5,307,220",
2018,2018/P01,2018/W03,Scenic,Off-Peak,"28,105","1,076,352",
2018,2018/P01,2018/W03,West Suburban,Off-Peak,"463,480","4,631,176",
2018,2018/P01,2018/W03,East Suburban,Peak,"68,735","1,247,540",
2018,2018/P01,2018/W03,eXpress,Peak,"34,812","1,202,986",
2018,2018/P01,2018/W03,Inter7City,Peak,"56,669","2,929,255",
2018,2018/P01,2018/W03,Scenic,Peak,"21,618","592,615",
2018,2018/P01,2018/W03,West Suburban,Peak,"305,123","3,631,496",
2018,2018/P01,2018/W04,East Suburban,Commuter,"70,266","1,174,157",
2018,2018/P01,2018/W04,eXpress,Commuter,"38,173","1,086,946",
2018,2018/P01,2018/W04,Inter7City,Commuter,"28,846","769,112",
2018,2018/P01,2018/W04,Scenic,Commuter,"10,716","200,680",
2018,2018/P01,2018/W04,West Suburban,Commuter,"364,479","3,968,959",
2018,2018/P01,2018/W04,East Suburban,Off-Peak,"63,010","1,187,428",
2018,2018/P01,2018/W04,eXpress,Off-Peak,"58,452","2,172,725",
2018,2018/P01,2018/W04,Inter7City,Off-Peak,"83,226","5,462,363",
2018,2018/P01,2018/W04,Scenic,Off-Peak,"30,307","1,124,335",
2018,2018/P01,2018/W04,West Suburban,Off-Peak,"517,004","5,320,445",
2018,2018/P01,2018/W04,East Suburban,Peak,"67,394","1,211,125",
2018,2018/P01,2018/W04,eXpress,Peak,"33,920","1,189,070",
2018,2018/P01,2018/W04,Inter7City,Peak,"58,304","3,017,000",
2018,2018/P01,2018/W04,Scenic,Peak,"22,308","606,780",
